Latitude,Longitude,Month,Day,Year,Time,Seconds,Unix_Time,Reliability,Mag_var
36.153933,-86.841879,3,15,2019,1649,31,1552686571,9,268
36.111874,-86.771529,3,15,2019,1725,25,1552688725,9,333
36.114562,-86.773084,3,15,2019,1725,45,1552688745,5,344
36.058706,-86.678248,3,15,2019,1714,10,1552688050,8,320
36.068214,-86.688125,3,15,2019,1718,09,1552688289,6,321
36.067072,-86.686952,3,15,2019,1721,15,1552688475,7,321
36.065686,-86.6858,3,15,2019,1656,54,1552687014,9,139
36.101288,-86.712509,3,15,2019,1721,12,1552688472,8,142
36.125547,-86.727873,3,15,2019,1729,13,1552688953,5,0
36.170123,-86.598881,3,15,2019,1722,33,1552688553,5,91
36.169734,-86.586123,3,15,2019,1726,00,1552688760,6,94
36.050332,-86.875219,3,15,2019,0741,34,1552653694,6,97
36.050318,-86.875089,3,15,2019,0749,01,1552654141,7,278
36.210172,-86.776047,3,15,2019,0757,38,1552654658,10,186
36.039877,-86.740941,3,15,2019,0814,46,1552655686,7,277
36.071933,-86.691238,3,15,2019,1241,44,1552671704,5,154
36.110359,-86.722263,3,15,2019,1239,18,1552671558,5,153
36.01114,-86.666171,3,15,2019,1607,06,1552684026,6,285
36.116457,-86.776009,3,15,2019,1613,31,1552684411,8,271
36.154775,-86.762402,3,15,2019,1514,00,1552680840,10,231
36.133812,-86.726964,3,15,2019,1551,24,1552683084,10,181
36.132149,-86.726529,3,15,2019,1611,57,1552684317,5,2
36.127311,-86.727652,3,15,2019,1618,12,1552684692,6,30
36.053211,-86.637153,3,15,2019,1608,15,1552684095,5,265
36.212863,-86.588968,3,15,2019,1558,57,1552683537,5,8
36.077119,-86.737286,3,15,2019,1611,42,1552684302,8,96
36.09477,-86.677938,3,15,2019,1605,46,1552683946,7,201
36.087358,-86.648937,3,15,2019,1559,00,1552683540,10,153
36.086647,-86.648503,3,15,2019,1604,49,1552683889,6,336
36.086264,-86.648297,3,15,2019,1608,40,1552684120,6,340
36.340106,-86.871629,3,15,2019,1619,07,1552684747,6,173
36.09077,-86.76275,3,15,2019,1610,46,1552684246,7,2
36.090629,-86.762754,3,15,2019,1610,58,1552684258,8,182
36.091367,-86.762735,3,15,2019,1611,09,1552684269,10,182
36.090193,-86.762765,3,15,2019,1622,44,1552684964,5,182
36.068606,-86.688776,3,15,2019,1604,37,1552683877,8,140
36.051239,-86.669349,3,15,2019,1613,52,1552684432,6,125
36.068368,-86.688535,3,15,2019,1620,48,1552684848,6,140
36.103304,-86.714761,3,15,2019,1557,37,1552683457,6,135
36.122694,-86.727417,3,15,2019,1601,11,1552683671,10,347
36.159414,-86.821972,3,15,2019,1609,17,1552684157,9,208
36.157003,-86.760347,3,15,2019,1616,01,1552684561,7,176
36.156833,-86.760333,3,15,2019,1621,32,1552684892,5,356
36.156186,-86.760284,3,15,2019,1621,40,1552684900,5,176
36.124296,-86.727752,3,15,2019,1553,32,1552683212,10,353
36.135317,-86.886551,3,15,2019,1143,12,1552668192,7,63
36.13569,-86.885623,3,15,2019,1154,47,1552668887,7,244
36.054825,-86.674195,3,15,2019,1202,50,1552669370,9,320
36.055392,-86.674788,3,15,2019,1203,00,1552669380,5,140
36.104987,-86.716924,3,15,2019,1158,00,1552669080,9,130
36.038634,-86.610498,3,15,2019,1031,31,1552663891,8,10
36.11905,-86.773512,3,15,2019,1035,24,1552664124,5,1
36.061455,-86.681405,3,15,2019,1008,29,1552662509,10,139
36.091071,-86.704155,3,15,2019,1031,51,1552663911,5,146
36.134037,-86.726961,3,15,2019,1259,59,1552672799,8,181
36.086722,-86.763261,3,15,2019,1313,56,1552673636,5,188
36.072707,-86.692007,3,15,2019,1315,43,1552673743,5,153
36.072272,-86.69174,3,15,2019,1306,33,1552673193,5,153
36.071903,-86.691499,3,15,2019,1307,11,1552673231,5,150
36.132055,-86.726987,3,15,2019,1340,05,1552675205,10,181
36.073645,-86.692582,3,15,2019,1406,57,1552676817,5,153
36.110347,-86.770549,3,15,2019,1624,52,1552685092,5,339
36.127311,-86.727652,3,15,2019,1618,12,1552684692,8,30
36.084575,-86.647559,3,15,2019,1629,33,1552685373,6,161
36.077119,-86.737286,3,15,2019,1611,42,1552684302,10,96
36.077042,-86.736127,3,15,2019,1627,16,1552685236,5,92
36.340106,-86.871629,3,15,2019,1619,07,1552684747,7,173
36.153151,-86.853899,3,15,2019,1631,29,1552685489,5,259
36.051239,-86.669349,3,15,2019,1613,52,1552684432,7,125
36.157003,-86.760347,3,15,2019,1616,01,1552684561,9,176
36.262867,-86.737836,3,15,2019,1631,27,1552685487,5,8
36.134041,-86.726961,3,15,2019,1451,08,1552679468,5,181
36.030089,-86.592415,3,15,2019,1451,46,1552679506,5,317
36.045243,-86.716839,3,15,2019,1439,59,1552678799,6,96
36.044537,-86.658481,3,15,2019,1410,49,1552677049,5,101
36.019719,-86.626252,3,15,2019,1411,19,1552677079,5,318
36.086712,-86.762987,3,15,2019,1411,07,1552677067,5,187
36.073645,-86.692582,3,15,2019,1406,57,1552676817,6,153
36.157358,-86.760495,3,15,2019,1735,14,1552689314,6,186
36.086923,-86.762013,3,15,2019,1731,11,1552689071,5,175
36.084335,-86.761679,3,15,2019,1728,17,1552688897,7,174
36.082891,-86.761547,3,15,2019,1733,53,1552689233,5,178
36.145331,-86.65886,3,15,2019,1753,24,1552690404,5,120
36.081218,-86.758946,3,15,2019,1725,55,1552688755,6,142
36.068214,-86.688125,3,15,2019,1718,09,1552688289,7,321
36.158948,-86.822266,3,15,2019,1734,48,1552689288,7,208
36.125547,-86.727873,3,15,2019,1729,13,1552688953,6,0
36.169889,-86.593085,3,15,2019,1733,13,1552689193,5,93
36.301904,-86.709835,3,14,2019,2058,22,1552615102,6,35
36.302089,-86.709673,3,14,2019,2108,39,1552615719,6,35
36.038634,-86.610498,3,15,2019,1031,31,1552663891,9,10
36.077785,-86.779422,3,15,2019,1355,25,1552676125,5,92
36.149117,-86.746636,3,15,2019,1329,46,1552674586,9,306
36.22618,-86.777462,3,15,2019,1128,44,1552667324,6,128
36.13569,-86.885623,3,15,2019,1154,47,1552668887,5,244
36.127311,-86.727652,3,15,2019,1618,12,1552684692,7,30
36.077119,-86.737286,3,15,2019,1611,42,1552684302,9,96
36.159414,-86.821972,3,15,2019,1609,17,1552684157,10,208
36.157003,-86.760347,3,15,2019,1616,01,1552684561,8,176
36.054825,-86.674195,3,15,2019,1202,50,1552669370,7,320
36.104987,-86.716924,3,15,2019,1158,00,1552669080,8,130
36.132055,-86.726987,3,15,2019,1340,05,1552675205,8,181
36.148924,-86.774589,3,15,2019,1358,24,1552676304,7,66
36.090165,-86.70231,3,15,2019,1414,49,1552677289,5,236
36.135574,-86.893584,3,15,2019,1420,53,1552677653,6,228
36.073645,-86.692582,3,15,2019,1406,57,1552676817,7,153
36.071933,-86.691238,3,15,2019,1241,44,1552671704,6,154
36.054825,-86.674195,3,15,2019,1202,50,1552669370,6,320
36.125942,-86.727834,3,15,2019,1829,57,1552692597,5,4
36.301529,-86.710616,3,14,2019,2149,25,1552618165,6,206
36.045243,-86.716839,3,15,2019,1439,59,1552678799,5,96
36.175765,-86.771975,3,15,2019,1431,57,1552678317,5,150
36.323181,-86.707308,3,14,2019,2122,07,1552616527,5,251
36.065812,-86.616724,3,15,2019,0643,22,1552650202,5,8
36.130155,-86.899088,3,15,2019,0712,23,1552651943,7,36
36.154555,-86.762129,3,15,2019,0652,50,1552650770,6,240
36.15341,-86.764572,3,15,2019,0653,49,1552650829,5,240
36.045583,-86.711287,3,14,2019,2024,34,1552613074,7,83
36.157358,-86.760495,3,15,2019,1735,14,1552689314,7,186
36.145331,-86.65886,3,15,2019,1753,24,1552690404,8,120
36.068214,-86.688125,3,15,2019,1718,09,1552688289,9,321
36.285981,-86.808797,3,15,2019,1758,07,1552690687,6,158
36.15411,-86.763415,3,15,2019,1514,00,1552680840,5,231
36.134041,-86.726961,3,15,2019,1451,08,1552679468,10,181
36.169458,-86.655233,3,15,2019,1508,02,1552680482,5,48
36.068786,-86.688959,3,15,2019,1444,55,1552679095,10,140
36.152909,-86.765631,3,15,2019,1508,34,1552680514,7,240
36.124113,-86.742836,3,15,2019,1502,27,1552680147,6,87
36.058706,-86.678248,3,15,2019,1714,10,1552688050,7,320
36.06676,-86.686629,3,15,2019,1721,15,1552688475,6,320
36.101288,-86.712509,3,15,2019,1721,12,1552688472,6,142
36.17014,-86.599705,3,15,2019,1714,42,1552688082,9,91
36.323181,-86.707308,3,14,2019,2122,07,1552616527,6,251
36.055031,-86.67441,3,15,2019,1005,00,1552662300,8,140
36.054817,-86.674187,3,15,2019,1008,07,1552662487,6,320
36.061455,-86.681405,3,15,2019,1008,29,1552662509,8,139
36.118426,-86.773534,3,15,2019,1050,20,1552665020,6,1
36.055739,-86.675149,3,15,2019,1115,33,1552666533,5,320
36.096004,-86.708156,3,15,2019,1110,41,1552666241,5,146
36.344894,-86.925976,3,15,2019,0551,44,1552647104,7,126
36.115816,-86.773498,3,15,2019,1814,45,1552691685,6,310
36.070019,-86.698614,3,15,2019,1842,27,1552693347,5,276
36.169844,-86.592153,3,15,2019,1838,25,1552693105,5,93
36.061455,-86.681405,3,15,2019,1008,29,1552662509,5,139
36.110359,-86.722263,3,15,2019,1239,18,1552671558,8,153
36.045583,-86.711287,3,14,2019,2024,34,1552613074,5,83
36.073645,-86.692582,3,15,2019,1406,57,1552676817,8,153
36.054825,-86.674195,3,15,2019,1202,50,1552669370,10,320
36.054817,-86.674187,3,15,2019,1008,07,1552662487,8,320
36.038634,-86.610498,3,15,2019,1031,31,1552663891,5,10
36.045583,-86.711287,3,14,2019,2024,34,1552613074,6,83
36.145541,-86.776958,3,15,2019,1120,41,1552666841,5,1
36.22618,-86.777462,3,15,2019,1128,44,1552667324,5,128
36.15411,-86.763415,3,15,2019,1514,00,1552680840,6,231
36.044534,-86.657919,3,15,2019,1515,49,1552680949,5,125
36.055031,-86.67441,3,15,2019,1005,00,1552662300,5,140
36.158055,-86.823038,3,15,2019,1544,27,1552682667,10,215
36.132393,-86.726982,3,15,2019,1551,24,1552683084,5,181
36.030089,-86.592415,3,15,2019,1542,22,1552682542,5,317
36.110564,-86.740778,3,15,2019,1529,24,1552681764,6,97
36.132615,-86.695998,3,15,2019,1533,28,1552682008,7,328
36.326201,-86.70058,3,15,2019,1540,53,1552682453,5,218
36.048721,-86.665069,3,15,2019,1533,08,1552681988,8,126
36.124261,-86.739489,3,15,2019,1502,27,1552680147,10,84
36.126775,-86.728325,3,15,2019,1551,06,1552683066,5,358
36.124296,-86.727752,3,15,2019,1553,32,1552683212,7,353
36.143561,-86.687876,3,15,2019,1555,41,1552683341,5,281
36.044785,-86.657811,3,15,2019,1526,02,1552681562,7,126
36.165945,-86.612569,3,15,2019,1539,44,1552682384,5,53
36.164504,-86.614918,3,15,2019,1548,38,1552682918,6,52
36.126717,-86.727756,3,15,2019,1806,44,1552691204,7,4
36.169889,-86.593085,3,15,2019,1733,13,1552689193,9,93
36.130155,-86.899088,3,15,2019,0712,23,1552651943,8,36
36.15341,-86.764572,3,15,2019,0653,49,1552650829,6,240
36.054917,-86.674291,3,15,2019,0949,58,1552661398,8,140
36.071379,-86.691125,3,15,2019,1446,09,1552679169,6,150
36.175765,-86.771975,3,15,2019,1431,57,1552678317,8,150
36.045243,-86.716839,3,15,2019,1439,59,1552678799,9,96
36.124113,-86.742836,3,15,2019,1502,27,1552680147,5,87
36.113123,-86.772265,3,15,2019,1725,25,1552688725,6,341
36.169734,-86.586123,3,15,2019,1726,00,1552688760,5,94
36.020104,-86.626682,3,15,2019,0620,48,1552648848,5,318
36.149758,-86.747744,3,15,2019,0638,41,1552649921,7,306
36.154086,-86.842098,3,15,2019,1722,36,1552688556,8,271
36.08085,-86.757954,3,15,2019,1711,46,1552687906,8,0
36.165089,-86.613973,3,15,2019,1730,31,1552689031,10,53
36.170123,-86.598881,3,15,2019,1722,33,1552688553,6,91
36.169818,-86.587829,3,15,2019,1742,59,1552689779,9,274
36.149758,-86.747744,3,15,2019,0638,41,1552649921,5,306
36.158055,-86.823038,3,15,2019,1544,27,1552682667,5,215
36.048721,-86.665069,3,15,2019,1533,08,1552681988,10,126
36.164498,-86.614927,3,15,2019,1517,15,1552681035,7,52
36.080087,-86.758467,3,15,2019,1708,30,1552687710,5,6
36.08085,-86.757954,3,15,2019,1711,46,1552687906,5,0
36.156858,-86.760558,3,15,2019,1643,20,1552686200,6,186
36.150498,-86.69582,3,15,2019,1637,37,1552685857,10,86
36.058706,-86.678248,3,15,2019,1714,10,1552688050,5,320
36.065686,-86.6858,3,15,2019,1656,54,1552687014,7,139
36.16986,-86.592482,3,15,2019,1707,47,1552687667,10,93
36.344894,-86.925976,3,15,2019,0551,44,1552647104,6,126
36.333792,-86.869585,3,15,2019,1713,18,1552687998,8,358
36.101288,-86.712509,3,15,2019,1721,12,1552688472,10,142
36.159278,-86.822057,3,15,2019,1734,48,1552689288,6,208
36.165089,-86.613973,3,15,2019,1730,31,1552689031,8,53
36.124261,-86.739489,3,15,2019,1502,27,1552680147,8,84
36.141934,-86.713078,3,15,2019,1316,13,1552673773,8,79
36.088404,-86.762694,3,15,2019,1331,47,1552674707,6,7
36.087346,-86.763157,3,15,2019,1313,56,1552673636,6,188
36.072707,-86.692007,3,15,2019,1315,43,1552673743,8,153
36.072272,-86.69174,3,15,2019,1306,33,1552673193,6,153
36.149117,-86.746636,3,15,2019,1329,46,1552674586,6,306
36.146433,-86.742401,3,15,2019,1333,28,1552674808,6,309
36.01114,-86.666171,3,15,2019,1607,06,1552684026,5,285
36.116457,-86.776009,3,15,2019,1613,31,1552684411,7,271
36.133812,-86.726964,3,15,2019,1551,24,1552683084,8,181
36.077119,-86.737286,3,15,2019,1611,42,1552684302,7,96
36.090629,-86.762754,3,15,2019,1610,58,1552684258,6,182
36.068606,-86.688776,3,15,2019,1604,37,1552683877,7,140
36.159414,-86.821972,3,15,2019,1609,17,1552684157,8,208
36.157003,-86.760347,3,15,2019,1616,01,1552684561,6,176
36.152909,-86.765631,3,15,2019,1508,34,1552680514,9,240
36.044993,-86.658712,3,15,2019,1515,49,1552680949,7,125
36.164616,-86.614738,3,15,2019,1517,15,1552681035,5,52
36.345978,-86.927762,3,15,2019,0537,10,1552646230,5,126
36.158771,-86.82236,3,15,2019,1642,43,1552686163,5,203
36.156858,-86.760558,3,15,2019,1643,20,1552686200,5,186
36.186292,-86.795891,3,15,2019,1644,14,1552686254,5,35
36.084575,-86.647559,3,15,2019,1629,33,1552685373,8,161
36.151976,-86.784331,3,15,2019,1640,49,1552686049,5,120
36.086264,-86.648297,3,15,2019,1608,40,1552684120,8,340
36.340106,-86.871629,3,15,2019,1619,07,1552684747,8,173
36.09077,-86.76275,3,15,2019,1610,46,1552684246,8,2
36.090629,-86.762754,3,15,2019,1610,58,1552684258,10,182
36.157858,-86.760432,3,15,2019,1640,53,1552686053,5,177
36.157003,-86.760347,3,15,2019,1616,01,1552684561,10,176
36.156833,-86.760333,3,15,2019,1621,32,1552684892,6,356
36.262867,-86.737836,3,15,2019,1631,27,1552685487,6,8
36.088404,-86.762694,3,15,2019,1331,47,1552674707,9,7
36.071903,-86.691499,3,15,2019,1307,11,1552673231,6,150
36.146638,-86.742969,3,15,2019,1335,39,1552674939,5,307
36.302089,-86.709673,3,14,2019,2108,39,1552615719,5,35
36.043908,-86.656302,3,15,2019,1526,02,1552681562,5,126
36.088404,-86.762694,3,15,2019,1331,47,1552674707,10,7
36.087346,-86.763157,3,15,2019,1313,56,1552673636,7,188
36.15411,-86.763415,3,15,2019,1514,00,1552680840,8,231
36.044993,-86.658712,3,15,2019,1515,49,1552680949,9,125
36.186292,-86.795891,3,15,2019,1644,14,1552686254,6,35
36.084575,-86.647559,3,15,2019,1629,33,1552685373,9,161
36.077042,-86.736127,3,15,2019,1627,16,1552685236,6,92
36.153933,-86.841879,3,15,2019,1649,31,1552686571,5,268
36.151914,-86.78707,3,15,2019,1701,21,1552687281,9,146
36.33849,-86.870925,3,15,2019,1708,07,1552687687,5,340
36.153933,-86.841879,3,15,2019,1649,31,1552686571,7,268
36.065222,-86.685029,3,15,2019,1702,29,1552687349,9,320
36.169485,-86.584778,3,15,2019,1707,47,1552687667,9,93
36.15341,-86.764572,3,15,2019,0653,49,1552650829,7,240
36.039877,-86.740941,3,15,2019,0814,46,1552655686,9,277
36.153151,-86.853899,3,15,2019,1631,29,1552685489,8,259
36.044993,-86.658712,3,15,2019,1515,49,1552680949,8,125
36.301529,-86.710616,3,14,2019,2149,25,1552618165,5,206
36.050382,-86.875676,3,15,2019,0737,23,1552653443,8,97
36.169818,-86.587829,3,15,2019,1742,59,1552689779,7,274
36.150498,-86.69582,3,15,2019,1637,37,1552685857,5,86
36.086264,-86.648297,3,15,2019,1608,40,1552684120,7,340
36.153151,-86.853899,3,15,2019,1631,29,1552685489,10,259
36.090629,-86.762754,3,15,2019,1610,58,1552684258,9,182
36.150498,-86.69582,3,15,2019,1637,37,1552685857,9,86
36.134041,-86.726961,3,15,2019,1451,08,1552679468,6,181
36.132055,-86.726987,3,15,2019,1340,05,1552675205,5,181
36.149117,-86.746636,3,15,2019,1329,46,1552674586,7,306
36.146433,-86.742401,3,15,2019,1333,28,1552674808,8,309
36.073656,-86.692588,3,15,2019,1443,20,1552679000,5,153
36.132393,-86.726982,3,15,2019,1551,24,1552683084,6,181
36.030089,-86.592415,3,15,2019,1542,22,1552682542,6,317
36.09477,-86.677938,3,15,2019,1605,46,1552683946,5,201
36.086647,-86.648503,3,15,2019,1604,49,1552683889,5,336
36.086264,-86.648297,3,15,2019,1608,40,1552684120,5,340
36.068606,-86.688776,3,15,2019,1604,37,1552683877,6,140
36.103304,-86.714761,3,15,2019,1557,37,1552683457,5,135
36.159414,-86.821972,3,15,2019,1609,17,1552684157,5,208
36.165945,-86.612569,3,15,2019,1539,44,1552682384,6,53
36.165089,-86.613973,3,15,2019,1730,31,1552689031,9,53
36.154555,-86.762129,3,15,2019,0652,50,1552650770,5,240
36.132055,-86.726987,3,15,2019,1340,05,1552675205,6,181
36.149117,-86.746636,3,15,2019,1329,46,1552674586,8,306
36.146433,-86.742401,3,15,2019,1333,28,1552674808,9,309
36.050318,-86.875089,3,15,2019,0749,01,1552654141,5,278
36.345978,-86.927762,3,15,2019,0537,10,1552646230,6,126
36.072707,-86.692007,3,15,2019,1315,43,1552673743,7,153
36.145541,-86.776958,3,15,2019,1120,41,1552666841,6,1
36.068786,-86.688959,3,15,2019,1444,55,1552679095,8,140
36.145331,-86.65886,3,15,2019,1753,24,1552690404,9,120
36.055044,-86.674424,3,15,2019,0949,58,1552661398,6,140
36.151914,-86.78707,3,15,2019,1701,21,1552687281,5,146
36.186292,-86.795891,3,15,2019,1644,14,1552686254,8,35
36.084575,-86.647559,3,15,2019,1629,33,1552685373,10,161
36.340404,-86.871679,3,15,2019,1659,12,1552687152,5,353
36.153933,-86.841879,3,15,2019,1649,31,1552686571,6,268
36.065686,-86.6858,3,15,2019,1656,54,1552687014,6,139
36.157474,-86.760383,3,15,2019,1700,06,1552687206,5,176
36.115816,-86.773498,3,15,2019,1814,45,1552691685,5,310
36.169889,-86.593085,3,15,2019,1733,13,1552689193,7,93
36.134037,-86.726961,3,15,2019,1259,59,1552672799,5,181
36.113123,-86.772265,3,15,2019,1725,25,1552688725,5,341
36.145331,-86.65886,3,15,2019,1753,24,1552690404,6,120
36.088182,-86.763017,3,15,2019,1755,59,1552690559,5,188
36.134037,-86.726961,3,15,2019,1259,59,1552672799,7,181
36.080087,-86.758467,3,15,2019,1708,30,1552687710,6,6
36.089787,-86.7628,3,15,2019,1557,25,1552683445,5,186
36.124296,-86.727752,3,15,2019,1553,32,1552683212,8,353
36.110359,-86.722263,3,15,2019,1239,18,1552671558,9,153
36.165089,-86.613973,3,15,2019,1730,31,1552689031,7,53
36.048721,-86.665069,3,15,2019,1533,08,1552681988,6,126
36.340106,-86.871629,3,15,2019,1619,07,1552684747,5,173
36.090629,-86.762754,3,15,2019,1610,58,1552684258,7,182
36.068368,-86.688535,3,15,2019,1620,48,1552684848,5,140
36.084575,-86.647559,3,15,2019,1629,33,1552685373,7,161
36.109994,-86.770309,3,15,2019,1834,45,1552692885,6,332
36.149117,-86.746636,3,15,2019,1329,46,1552674586,5,306
36.087358,-86.648937,3,15,2019,1559,00,1552683540,5,153
36.089787,-86.7628,3,15,2019,1557,25,1552683445,9,186
36.124296,-86.727752,3,15,2019,1553,32,1552683212,9,353
36.14342,-86.686909,3,15,2019,1559,33,1552683573,5,281
36.007797,-86.613008,3,15,2019,1410,47,1552677047,5,319
36.133812,-86.726964,3,15,2019,1551,24,1552683084,7,181
36.077119,-86.737286,3,15,2019,1611,42,1552684302,6,96
36.051239,-86.669349,3,15,2019,1613,52,1552684432,5,125
36.159414,-86.821972,3,15,2019,1609,17,1552684157,7,208
36.110359,-86.722263,3,15,2019,1239,18,1552671558,10,153
36.152909,-86.765631,3,15,2019,1508,34,1552680514,5,240
36.169889,-86.593085,3,15,2019,1733,13,1552689193,8,93
36.285981,-86.808797,3,15,2019,1758,07,1552690687,8,158
36.151914,-86.78707,3,15,2019,1701,21,1552687281,6,146
36.061005,-86.680643,3,15,2019,1702,29,1552687349,6,320
36.039877,-86.740941,3,15,2019,0814,46,1552655686,6,277
36.141934,-86.713078,3,15,2019,1316,13,1552673773,7,79
36.065427,-86.685242,3,15,2019,1659,19,1552687159,6,320
36.262867,-86.737836,3,15,2019,1631,27,1552685487,9,8
36.061455,-86.681405,3,15,2019,1008,29,1552662509,7,139
36.074039,-86.692823,3,15,2019,1443,20,1552679000,8,153
36.068786,-86.688959,3,15,2019,1444,55,1552679095,7,140
36.110359,-86.722263,3,15,2019,1239,18,1552671558,6,153
36.130155,-86.899088,3,15,2019,0712,23,1552651943,9,36
36.15341,-86.764572,3,15,2019,0653,49,1552650829,8,240
36.262867,-86.737836,3,15,2019,1631,27,1552685487,8,8
36.186292,-86.795891,3,15,2019,1644,14,1552686254,7,35
36.090193,-86.762765,3,15,2019,1622,44,1552684964,6,182
36.088404,-86.762694,3,15,2019,1331,47,1552674707,5,7
36.109994,-86.770309,3,15,2019,1834,45,1552692885,7,332
36.210172,-86.776047,3,15,2019,0757,38,1552654658,6,186
36.087358,-86.648937,3,15,2019,1559,00,1552683540,9,153
36.068606,-86.688776,3,15,2019,1604,37,1552683877,5,140
36.122694,-86.727417,3,15,2019,1601,11,1552683671,8,347
36.143561,-86.687876,3,15,2019,1555,41,1552683341,6,281
36.124815,-86.735114,3,15,2019,1603,08,1552683788,6,76
36.062233,-86.682212,3,15,2019,0955,54,1552661754,8,139
36.333792,-86.869585,3,15,2019,1713,18,1552687998,7,358
36.111874,-86.771529,3,15,2019,1725,25,1552688725,10,333
36.101288,-86.712509,3,15,2019,1721,12,1552688472,9,142
36.165089,-86.613973,3,15,2019,1730,31,1552689031,5,53
36.154086,-86.842098,3,15,2019,1722,36,1552688556,7,271
36.073656,-86.692588,3,15,2019,1443,20,1552679000,7,153
36.069081,-86.689257,3,15,2019,1444,55,1552679095,5,140
36.087358,-86.648937,3,15,2019,1559,00,1552683540,7,153
36.089787,-86.7628,3,15,2019,1557,25,1552683445,10,186
36.122694,-86.727417,3,15,2019,1601,11,1552683671,5,347
36.124815,-86.735114,3,15,2019,1603,08,1552683788,5,76
36.06676,-86.686629,3,15,2019,1721,15,1552688475,5,320
36.101288,-86.712509,3,15,2019,1721,12,1552688472,5,142
36.17014,-86.599705,3,15,2019,1714,42,1552688082,7,91
36.150498,-86.69582,3,15,2019,1637,37,1552685857,8,86
36.158055,-86.823038,3,15,2019,1544,27,1552682667,7,215
36.075159,-86.69351,3,15,2019,1522,44,1552681364,7,153
36.169866999999996,-86.592635,3,15,2019,1707,47,1552687667,10,93
36.126717,-86.727756,3,15,2019,1806,44,1552691204,5,4
36.077119,-86.737286,3,15,2019,1611,42,1552684302,5,96
36.09077,-86.76275,3,15,2019,1610,46,1552684246,5,2
36.090629,-86.762754,3,15,2019,1610,58,1552684258,5,182
36.091367,-86.762735,3,15,2019,1611,09,1552684269,6,182
36.159414,-86.821972,3,15,2019,1609,17,1552684157,6,208
36.169818,-86.587829,3,15,2019,1742,59,1552689779,5,274
36.116457,-86.776009,3,15,2019,1613,31,1552684411,5,271
36.09077,-86.76275,3,15,2019,1610,46,1552684246,6,2
36.158055,-86.823038,3,15,2019,1544,27,1552682667,9,215
36.048721,-86.665069,3,15,2019,1533,08,1552681988,7,126
36.151914,-86.78707,3,15,2019,1701,21,1552687281,8,146
36.169485,-86.584778,3,15,2019,1707,47,1552687667,5,93
36.157358,-86.760495,3,15,2019,1735,14,1552689314,5,186
36.33849,-86.870925,3,15,2019,1708,07,1552687687,9,340
36.165089,-86.613973,3,15,2019,1730,31,1552689031,6,53
36.151914,-86.78707,3,15,2019,1701,21,1552687281,7,146
36.065222,-86.685029,3,15,2019,1702,29,1552687349,7,320
36.054817,-86.674187,3,15,2019,1008,07,1552662487,7,320
36.285981,-86.808797,3,15,2019,1758,07,1552690687,10,158
36.149758,-86.747744,3,15,2019,0638,41,1552649921,6,306
36.050382,-86.875676,3,15,2019,0737,23,1552653443,5,97
36.210172,-86.776047,3,15,2019,0757,38,1552654658,7,186
36.145331,-86.65886,3,15,2019,1753,24,1552690404,7,120
36.088182,-86.763017,3,15,2019,1755,59,1552690559,6,188
36.068214,-86.688125,3,15,2019,1718,09,1552688289,8,321
36.290257,-86.810063,3,15,2019,1758,07,1552690687,5,170
36.087358,-86.648937,3,15,2019,1559,00,1552683540,8,153
36.122694,-86.727417,3,15,2019,1601,11,1552683671,7,347
36.124296,-86.727752,3,15,2019,1553,32,1552683212,5,353
36.061455,-86.681405,3,15,2019,1008,29,1552662509,9,139
36.132615,-86.695998,3,15,2019,1533,28,1552682008,5,328
36.158055,-86.823038,3,15,2019,1544,27,1552682667,8,215
36.096341,-86.746308,3,29,2019,1438,57,1553888337,5,96
36.043737,-86.604993,3,29,2019,1439,02,1553888342,5,235
36.264363,-86.694549,3,29,2019,1425,19,1553887519,6,275
36.169879,-86.688719,3,29,2019,1440,29,1553888429,5,175
36.046432,-86.627042,3,28,2019,2015,49,1553822149,5,33
36.078131,-86.992011,3,28,2019,1959,49,1553821189,10,267
36.208558,-86.861635,3,29,2019,0725,04,1553862304,9,103
36.166043,-86.764635,3,29,2019,0738,56,1553863136,8,154
36.165159,-86.76398,3,29,2019,0739,08,1553863148,5,143
36.192107,-86.780055,3,29,2019,0735,56,1553862956,8,254
36.192022,-86.781208,3,29,2019,0736,42,1553863002,8,265
36.136953,-86.727342,3,29,2019,0735,29,1553862929,6,165
36.199144,-86.776105,3,29,2019,0944,59,1553870699,8,352
36.197959,-86.776345,3,29,2019,0946,01,1553870761,6,352
36.175003,-86.771435,3,29,2019,0947,23,1553870843,8,149
36.208024,-86.776317,3,29,2019,0955,19,1553871319,6,6
36.088499,-86.701819,3,28,2019,2202,32,1553828552,5,329
36.103522,-86.551513,3,29,2019,1231,56,1553880716,5,6
36.242585,-86.757045,3,29,2019,1229,35,1553880575,5,193
36.012322,-86.784879,3,29,2019,1211,56,1553879516,9,358
36.013521,-86.785175,3,29,2019,1226,58,1553880418,6,348
36.011747,-86.784861,3,29,2019,1232,42,1553880762,5,1
36.165157,-86.794223,3,29,2019,1219,30,1553879970,5,157
36.166194,-86.764726,3,29,2019,1151,19,1553878279,10,154
36.154467,-86.762319,3,29,2019,1214,14,1553879654,10,240
36.140802,-86.727358,3,29,2019,1153,54,1553878434,10,277
36.078037,-86.988878,3,28,2019,2025,31,1553822731,10,275
36.02371,-86.786188,3,28,2019,2033,07,1553823187,5,23
36.147419,-86.743914,3,28,2019,2029,07,1553822947,5,129
